payroll_id,business_id,payroll_date,employee_count,salary_amount,department,overtime_cost,bonus_amount
1325,12,2024-11-01,260,6322299.68,manufacturing,375800.5,803339.75
1326,17,2026-02-01,144,4371434.92,sales,0.0,0.0
1327,7,2025-01-01,425,14069623.74,warehouse,1299830.43,0.0
1328,45,2025-02-01,322,7708978.03,HR,0.0,0.0
1329,38,2026-04-01,149,4722935.03,support,0.0,0.0
1330,37,2025-10-01,118,3740551.74,sales,0.0,746235.63
1331,42,2025-05-01,215,7267356.75,HR,0.0,0.0
1332,46,2025-09-01,327,7479957.29,operations,995482.73,0.0
1333,47,2025-11-01,400,9195922.33,operations,1184127.41,2210242.64
1334,9,2026-03-01,201,6751674.5,support,0.0,0.0
1335,41,2025-08-01,129,4417034.05,manufacturing,465413.59,0.0
1336,16,2024-12-01,405,11646542.77,warehouse,1243582.79,0.0
1337,34,2026-03-01,411,13747244.7,manufacturing,856546.83,0.0
1338,1,2025-05-01,398,12198724.2,warehouse,1394863.1,0.0
1339,46,2025-04-01,327,9427564.79,support,0.0,0.0
1340,32,2026-02-01,463,14184917.97,warehouse,792449.52,0.0
1341,43,2025-04-01,275,8920740.85,support,0.0,0.0
1342,46,2026-03-01,327,8382411.09,HR,0.0,0.0
1343,50,2025-02-01,497,11910435.87,HR,0.0,0.0
1344,50,2025-04-01,497,15132835.78,sales,0.0,0.0
1345,14,2025-04-01,152,4101702.73,HR,0.0,0.0
1346,14,2024-06-01,152,4551950.31,warehouse,491031.25,0.0
1347,35,2025-01-01,307,7084498.92,sales,0.0,0.0
1348,33,2025-07-01,171,3703489.18,warehouse,190275.95,0.0
1349,43,2025-08-01,275,7129179.38,operations,882057.11,0.0
1350,47,2024-10-01,400,8235151.86,HR,0.0,1603646.23
1351,17,2025-03-01,144,3246620.19,support,0.0,0.0
1352,12,2026-01-01,260,5477014.47,support,0.0,0.0
1353,41,2025-02-01,129,3935761.53,HR,0.0,0.0
1354,1,2024-06-01,398,12047898.55,sales,0.0,0.0
1355,4,2025-05-01,159,4415691.29,warehouse,628566.01,0.0
1356,34,2024-12-01,411,10082987.64,finance,0.0,0.0
1357,13,2026-01-01,415,13222570.3,manufacturing,771602.48,0.0
1358,3,2025-11-01,252,7193233.43,sales,0.0,1745306.5
1359,31,2025-12-01,31,672653.57,support,0.0,0.0
1360,32,2024-06-01,463,14272730.44,finance,0.0,0.0
1361,20,2024-09-01,310,6840697.43,HR,0.0,0.0
1362,50,2025-10-01,497,10140881.76,operations,544542.08,2262475.47
1363,11,2026-01-01,169,3501376.34,sales,0.0,0.0
1364,24,2026-01-01,205,6248945.4,support,0.0,0.0
1365,18,2025-10-01,271,8073008.78,HR,0.0,1197438.79
1366,19,2025-10-01,97,3326065.46,finance,0.0,827603.6
1367,3,2025-02-01,252,8798954.54,support,0.0,0.0
1368,12,2025-03-01,260,5454233.44,manufacturing,343965.9,0.0
1369,5,2025-04-01,304,7739741.94,sales,0.0,0.0
1370,28,2025-06-01,247,8299939.32,operations,912545.68,0.0
1371,5,2025-02-01,304,6765320.3,support,0.0,0.0
1372,11,2024-09-01,169,4851261.44,sales,0.0,0.0
1373,31,2024-05-01,31,658438.65,support,0.0,0.0
1374,27,2025-01-01,344,11043824.61,finance,0.0,0.0
1375,36,2024-05-01,275,8606915.41,HR,0.0,0.0
1376,19,2025-04-01,97,2111814.83,finance,0.0,0.0
1377,39,2025-10-01,385,12560240.75,HR,0.0,2711357.84
1378,13,2025-02-01,415,13452704.54,operations,1679338.05,0.0
1379,6,2024-07-01,486,13910051.85,warehouse,832298.52,0.0
1380,27,2025-10-01,344,7688873.54,operations,429534.91,1523718.05
1381,4,2024-11-01,159,5272816.74,HR,0.0,803303.84
1382,38,2025-04-01,149,3854440.86,operations,241349.91,0.0
1383,42,2024-07-01,215,5854511.31,manufacturing,308365.95,0.0
1384,40,2025-04-01,105,2922856.56,sales,0.0,0.0
1385,16,2024-09-01,405,12055690.13,operations,763763.35,0.0
1386,5,2026-02-01,304,10007869.15,sales,0.0,0.0
1387,12,2025-11-01,260,8257923.5,HR,0.0,2028071.68
1388,7,2024-08-01,425,13643974.12,warehouse,701076.82,0.0
1389,39,2024-08-01,385,8470843.73,support,0.0,0.0
1390,26,2025-11-01,465,10448045.58,sales,0.0,1860268.05
1391,44,2026-02-01,433,12626697.3,warehouse,740829.01,0.0
1392,38,2024-12-01,149,3327645.26,operations,320647.82,0.0
1393,13,2025-02-01,415,14002356.53,HR,0.0,0.0
1394,35,2024-05-01,307,7178009.64,warehouse,692383.94,0.0
1395,39,2024-11-01,385,10069603.58,warehouse,527784.09,2142834.53
1396,17,2024-12-01,144,3032199.39,warehouse,301642.17,0.0
1397,40,2025-03-01,105,2693980.0,manufacturing,273933.23,0.0
1398,41,2024-09-01,129,2617577.0,sales,0.0,0.0
1399,38,2025-03-01,149,3376048.38,finance,0.0,0.0
1400,5,2024-08-01,304,6725558.01,support,0.0,0.0
1401,9,2026-02-01,201,5637562.98,support,0.0,0.0
1402,45,2024-11-01,322,6739974.86,support,0.0,1627822.75
1403,27,2024-04-01,344,8018930.02,support,0.0,0.0
1404,21,2026-02-01,88,2977346.55,finance,0.0,0.0
1405,40,2025-03-01,105,3116269.88,manufacturing,331538.69,0.0
1406,22,2025-02-01,108,2492671.96,support,0.0,0.0
1407,11,2024-08-01,169,4514827.84,manufacturing,264511.22,0.0
1408,15,2026-01-01,487,15835458.57,support,0.0,0.0
1409,1,2025-10-01,398,10750264.78,sales,0.0,2071420.87
1410,36,2024-09-01,275,7152573.33,finance,0.0,0.0
1411,23,2025-10-01,191,4507666.58,warehouse,274806.7,1082452.44
1412,40,2024-11-01,105,2258919.23,HR,0.0,230833.73
1413,17,2024-10-01,144,3071554.33,finance,0.0,553315.49
1414,26,2024-07-01,465,13568760.18,operations,1346431.94,0.0
1415,25,2025-08-01,84,2191935.02,finance,0.0,0.0
1416,32,2024-06-01,463,11262487.83,finance,0.0,0.0
1417,18,2026-03-01,271,6346111.18,operations,528499.05,0.0
1418,29,2024-05-01,172,3571532.07,HR,0.0,0.0
1419,4,2024-06-01,159,5494880.93,HR,0.0,0.0
1420,3,2024-09-01,252,7134551.5,support,0.0,0.0
1421,3,2025-09-01,252,5463459.5,sales,0.0,0.0
1422,34,2026-01-01,411,10271213.69,HR,0.0,0.0
1423,31,2024-09-01,31,802095.86,manufacturing,114332.64,0.0
1424,10,2024-05-01,350,11604504.19,support,0.0,0.0
1425,50,2025-04-01,497,16269622.78,manufacturing,2251044.53,0.0
1426,36,2024-07-01,275,9336362.62,HR,0.0,0.0
1427,1,2025-02-01,398,9009911.79,HR,0.0,0.0
1428,7,2025-04-01,425,12831185.91,sales,0.0,0.0
1429,18,2025-02-01,271,7160934.58,sales,0.0,0.0
1430,10,2025-12-01,350,11230039.64,operations,1531626.4,0.0
1431,37,2025-06-01,118,3576123.9,support,0.0,0.0
1432,27,2025-10-01,344,9591041.51,warehouse,627595.4,1938962.27
1433,17,2026-04-01,144,3640808.49,sales,0.0,0.0
1434,11,2026-01-01,169,4194292.62,sales,0.0,0.0
1435,5,2025-02-01,304,8642272.21,warehouse,465684.98,0.0
1436,15,2026-02-01,487,12187376.06,support,0.0,0.0
1437,48,2025-08-01,231,6796154.42,sales,0.0,0.0
1438,37,2025-09-01,118,3354566.78,HR,0.0,0.0
1439,17,2025-05-01,144,3315342.1,warehouse,334923.92,0.0
1440,26,2025-06-01,465,14319260.53,sales,0.0,0.0
1441,41,2026-01-01,129,3992842.41,warehouse,287717.66,0.0
1442,44,2026-03-01,433,9256535.42,manufacturing,850866.38,0.0
1443,9,2024-09-01,201,4620818.13,HR,0.0,0.0
1444,12,2024-08-01,260,7478965.79,sales,0.0,0.0
1445,3,2025-06-01,252,6068543.37,operations,701045.69,0.0
1446,16,2024-07-01,405,9504631.29,support,0.0,0.0
1447,48,2025-12-01,231,5570717.58,sales,0.0,0.0
1448,41,2026-03-01,129,2713325.77,sales,0.0,0.0
1449,48,2025-05-01,231,7734302.51,manufacturing,854599.95,0.0
1450,16,2024-10-01,405,8308557.43,sales,0.0,1588359.23
1451,46,2024-09-01,327,6651448.89,manufacturing,755875.16,0.0
1452,31,2024-07-01,31,760342.16,support,0.0,0.0
1453,2,2025-11-01,254,7746750.05,support,0.0,833827.07
1454,11,2024-09-01,169,4482710.7,manufacturing,425125.69,0.0
1455,5,2026-03-01,304,9788820.15,HR,0.0,0.0
1456,31,2024-08-01,31,838289.98,HR,0.0,0.0
1457,36,2024-04-01,275,6583952.1,HR,0.0,0.0
1458,20,2024-04-01,310,7229647.16,sales,0.0,0.0
1459,39,2025-09-01,385,12283696.91,warehouse,621821.43,0.0
1460,30,2025-02-01,418,10844083.48,support,0.0,0.0
1461,25,2026-01-01,84,2197762.92,finance,0.0,0.0
1462,19,2025-02-01,97,2413113.38,warehouse,214751.6,0.0
1463,30,2026-04-01,418,11867332.56,operations,705668.91,0.0
1464,11,2026-04-01,169,4827023.34,sales,0.0,0.0
1465,39,2024-08-01,385,13454587.49,finance,0.0,0.0
1466,37,2025-01-01,118,3177290.19,support,0.0,0.0
1467,21,2026-01-01,88,2349031.52,support,0.0,0.0
1468,11,2025-09-01,169,3939456.85,finance,0.0,0.0
1469,12,2025-07-01,260,7639386.96,HR,0.0,0.0
1470,38,2024-11-01,149,3073564.3,warehouse,329845.18,670954.69
1471,48,2025-06-01,231,6408570.0,support,0.0,0.0
1472,39,2025-10-01,385,8828756.12,manufacturing,1322259.68,1191922.77
1473,35,2024-05-01,307,8028885.33,support,0.0,0.0
1474,16,2025-07-01,405,9690015.06,operations,779663.31,0.0
1475,9,2024-11-01,201,6335267.08,manufacturing,889422.88,638921.82
1476,31,2025-01-01,31,794973.78,warehouse,58649.54,0.0
1477,42,2024-12-01,215,4451905.41,sales,0.0,0.0
1478,24,2024-07-01,205,4470264.18,sales,0.0,0.0
1479,3,2025-07-01,252,8635580.24,sales,0.0,0.0
1480,4,2024-06-01,159,4350667.94,warehouse,219454.55,0.0
1481,41,2025-10-01,129,3026186.04,manufacturing,261569.99,592018.18
1482,20,2024-05-01,310,8356168.62,finance,0.0,0.0
1483,36,2024-09-01,275,6905550.93,support,0.0,0.0
1484,5,2025-11-01,304,10296362.79,operations,1454283.71,1185541.78
1485,1,2025-12-01,398,9267621.89,operations,735368.71,0.0
1486,19,2025-09-01,97,2860843.21,operations,179811.88,0.0
1487,37,2024-10-01,118,2963836.0,finance,0.0,445451.75
1488,28,2026-02-01,247,6358528.79,manufacturing,806464.94,0.0
1489,29,2025-01-01,172,5279114.81,finance,0.0,0.0
1490,41,2024-06-01,129,3647608.99,manufacturing,293663.89,0.0
1491,45,2025-08-01,322,7799706.84,warehouse,482545.54,0.0
1492,45,2026-02-01,322,10835653.95,finance,0.0,0.0
1493,28,2025-10-01,247,5917911.17,manufacturing,472742.62,878862.13
1494,15,2025-04-01,487,10788442.0,operations,1162244.2,0.0
1495,40,2024-11-01,105,2109445.91,finance,0.0,446813.91
1496,26,2026-01-01,465,14163449.24,operations,1192818.04,0.0
1497,12,2024-07-01,260,8045373.63,operations,1161186.9,0.0
1498,18,2024-12-01,271,7593868.09,sales,0.0,0.0
1499,10,2025-04-01,350,9504420.35,HR,0.0,0.0
1500,6,2024-12-01,486,10023645.42,support,0.0,0.0
1501,33,2025-10-01,171,5489452.19,sales,0.0,1096497.11
1502,44,2024-10-01,433,13042174.87,sales,0.0,2513250.9
1503,40,2024-06-01,105,3135802.26,HR,0.0,0.0
1504,45,2025-04-01,322,8602776.12,support,0.0,0.0
1505,34,2025-12-01,411,12687451.17,support,0.0,0.0
1506,29,2025-08-01,172,4679041.05,support,0.0,0.0
1507,21,2024-09-01,88,2124587.14,operations,238177.17,0.0
1508,21,2024-12-01,88,2855544.09,support,0.0,0.0
1509,19,2024-10-01,97,2279765.45,sales,0.0,310135.41
1510,19,2026-03-01,97,2130785.61,finance,0.0,0.0
1511,30,2025-10-01,418,13141917.19,finance,0.0,1682454.7
1512,38,2024-06-01,149,4866755.85,operations,380490.54,0.0
1513,20,2024-06-01,310,9426193.16,sales,0.0,0.0
1514,25,2026-04-01,84,2407537.78,finance,0.0,0.0
1515,23,2024-06-01,191,5755005.15,operations,718049.29,0.0
1516,20,2025-10-01,310,9349631.56,finance,0.0,2057766.41
1517,1,2025-01-01,398,13658545.36,HR,0.0,0.0
1518,24,2025-12-01,205,5286300.43,support,0.0,0.0
1519,16,2024-08-01,405,13575421.99,finance,0.0,0.0
1520,49,2024-04-01,262,7074943.14,HR,0.0,0.0
1521,24,2024-11-01,205,5562899.54,manufacturing,725738.59,922885.21
1522,12,2025-04-01,260,5404067.93,manufacturing,383101.24,0.0
1523,9,2024-10-01,201,4636998.84,manufacturing,527995.62,1140625.59
1524,32,2025-07-01,463,15662396.33,support,0.0,0.0
1525,42,2025-05-01,215,6419562.15,warehouse,722603.29,0.0
1526,5,2024-07-01,304,6103676.88,sales,0.0,0.0
1527,9,2025-12-01,201,5013435.09,warehouse,529125.22,0.0
1528,40,2025-01-01,105,2924711.62,warehouse,414262.09,0.0
1529,48,2025-02-01,231,5884478.68,manufacturing,696453.6,0.0
1530,33,2026-02-01,171,5467661.39,support,0.0,0.0
1531,10,2025-05-01,350,8352175.46,operations,995680.25,0.0
1532,26,2024-11-01,465,9668278.42,HR,0.0,2092190.08
1533,38,2026-01-01,149,3988616.97,sales,0.0,0.0
1534,24,2026-03-01,205,4532156.95,warehouse,353895.04,0.0
1535,41,2025-06-01,129,3776886.6,HR,0.0,0.0
1536,32,2025-06-01,463,12945754.01,support,0.0,0.0
1537,20,2025-07-01,310,10219372.44,HR,0.0,0.0
1538,2,2025-04-01,254,5296743.81,manufacturing,459497.54,0.0
1539,10,2024-07-01,350,7536440.58,sales,0.0,0.0
1540,12,2024-05-01,260,8128259.86,HR,0.0,0.0
1541,46,2025-03-01,327,8340936.04,support,0.0,0.0
1542,6,2024-07-01,486,9901456.69,support,0.0,0.0
1543,6,2026-03-01,486,10759949.36,operations,1163456.79,0.0
1544,38,2025-11-01,149,5157162.75,sales,0.0,864061.95
1545,45,2026-03-01,322,7241176.98,sales,0.0,0.0
1546,46,2024-09-01,327,8474810.28,HR,0.0,0.0
1547,39,2025-10-01,385,10642570.34,sales,0.0,1381801.75
1548,26,2024-10-01,465,14458525.15,manufacturing,729406.73,1927789.63
1549,35,2024-11-01,307,6945516.94,sales,0.0,1231395.21
1550,32,2025-12-01,463,12747501.71,manufacturing,1061176.87,0.0
1551,24,2024-10-01,205,5729563.91,operations,333320.97,1394720.58
1552,34,2025-04-01,411,13052555.35,operations,768942.86,0.0
1553,44,2025-08-01,433,14869703.34,warehouse,2198358.43,0.0
1554,45,2024-05-01,322,10163866.67,warehouse,1502328.11,0.0
1555,44,2025-01-01,433,11453902.98,sales,0.0,0.0
1556,25,2026-01-01,84,1795689.19,support,0.0,0.0
1557,10,2025-02-01,350,8324244.08,HR,0.0,0.0
1558,45,2026-02-01,322,7479843.57,operations,613273.96,0.0
1559,7,2024-12-01,425,8912457.89,finance,0.0,0.0
1560,15,2025-03-01,487,12442832.92,sales,0.0,0.0
1561,38,2025-06-01,149,3343910.42,sales,0.0,0.0
1562,16,2025-10-01,405,8731595.26,sales,0.0,1947451.53
1563,14,2025-12-01,152,5183868.65,warehouse,595299.06,0.0
1564,50,2025-04-01,497,14344469.84,warehouse,1921655.63,0.0
1565,3,2024-12-01,252,6893977.01,manufacturing,974053.7,0.0
1566,48,2024-09-01,231,4813970.64,HR,0.0,0.0
1567,23,2025-09-01,191,6602946.98,HR,0.0,0.0
1568,39,2024-04-01,385,8588375.48,sales,0.0,0.0
1569,2,2026-02-01,254,5372617.58,manufacturing,642363.72,0.0
1570,41,2024-05-01,129,3297324.39,warehouse,443004.85,0.0
1571,47,2025-01-01,400,11139451.23,operations,1273890.44,0.0
1572,19,2024-06-01,97,2139214.72,finance,0.0,0.0
1573,44,2024-05-01,433,15098617.68,sales,0.0,0.0
1574,37,2024-09-01,118,2889557.74,manufacturing,388495.26,0.0
1575,45,2025-04-01,322,8240722.06,warehouse,512776.67,0.0
1576,37,2025-09-01,118,3966000.48,sales,0.0,0.0
1577,18,2025-10-01,271,9064385.66,manufacturing,984208.61,1197121.44
1578,41,2024-04-01,129,4294998.4,HR,0.0,0.0
1579,41,2026-03-01,129,3142807.39,support,0.0,0.0
1580,34,2025-05-01,411,14362180.58,support,0.0,0.0
1581,48,2024-05-01,231,6642472.9,warehouse,631518.61,0.0
1582,33,2026-02-01,171,5435039.68,HR,0.0,0.0
1583,6,2025-08-01,486,14497054.07,HR,0.0,0.0
1584,15,2025-09-01,487,10761837.99,support,0.0,0.0
1585,17,2025-07-01,144,4270003.56,HR,0.0,0.0
1586,16,2026-04-01,405,13122604.21,finance,0.0,0.0
1587,8,2025-04-01,372,8119578.39,support,0.0,0.0
1588,24,2024-08-01,205,5576729.68,manufacturing,627227.6,0.0
1589,42,2024-12-01,215,5553485.25,finance,0.0,0.0
1590,49,2025-05-01,262,8601275.41,operations,1147927.69,0.0
1591,16,2026-03-01,405,10003442.8,HR,0.0,0.0
1592,5,2025-09-01,304,7302342.53,support,0.0,0.0
1593,32,2024-04-01,463,9958361.46,finance,0.0,0.0
1594,11,2025-07-01,169,3661461.14,sales,0.0,0.0
1595,39,2025-09-01,385,9375917.23,warehouse,1103260.96,0.0
1596,23,2025-01-01,191,4975941.5,support,0.0,0.0
1597,44,2024-09-01,433,11817527.47,support,0.0,0.0
1598,13,2024-05-01,415,13378090.95,sales,0.0,0.0
1599,8,2025-05-01,372,8437103.76,support,0.0,0.0
1600,29,2026-01-01,172,4908661.87,finance,0.0,0.0
1601,36,2025-08-01,275,6944280.51,warehouse,977541.92,0.0
1602,46,2025-01-01,327,7214498.72,finance,0.0,0.0
1603,30,2026-04-01,418,12918812.09,sales,0.0,0.0
1604,47,2026-02-01,400,10576891.66,manufacturing,1137879.91,0.0
1605,24,2025-07-01,205,5824350.2,warehouse,766452.12,0.0
1606,45,2025-09-01,322,10635021.15,manufacturing,1410489.0,0.0
1607,39,2024-04-01,385,12568162.88,manufacturing,999817.44,0.0
1608,3,2026-01-01,252,7918290.3,finance,0.0,0.0
1609,16,2024-10-01,405,10700454.04,support,0.0,1537048.35
1610,9,2024-07-01,201,4048062.28,operations,273113.19,0.0
1611,31,2025-10-01,31,952757.92,manufacturing,96690.14,146214.6
1612,44,2025-12-01,433,11392056.64,sales,0.0,0.0
1613,35,2024-06-01,307,7000689.37,operations,848332.67,0.0
1614,48,2025-01-01,231,6177491.36,operations,486477.57,0.0
1615,33,2026-01-01,171,4332017.52,support,0.0,0.0
1616,2,2025-02-01,254,7479459.14,HR,0.0,0.0
1617,23,2024-09-01,191,6134016.34,manufacturing,595587.52,0.0
1618,32,2025-09-01,463,14194011.2,support,0.0,0.0
1619,33,2025-11-01,171,4868182.47,manufacturing,342962.74,1161317.42
1620,25,2026-02-01,84,2725794.36,manufacturing,296590.18,0.0
1621,14,2024-10-01,152,4904613.8,sales,0.0,1122898.49
1622,48,2025-05-01,231,6650920.28,manufacturing,474208.06,0.0
1623,33,2025-10-01,171,5448436.44,sales,0.0,1160369.2
1624,24,2024-05-01,205,5385810.02,operations,483565.36,0.0
1625,25,2024-10-01,84,2876035.58,warehouse,226492.48,302044.85
1626,2,2026-01-01,254,6239393.24,sales,0.0,0.0
1627,11,2025-06-01,169,3594032.09,support,0.0,0.0
1628,37,2025-06-01,118,3501617.72,operations,257940.08,0.0
1629,47,2024-09-01,400,13424061.05,finance,0.0,0.0
1630,9,2024-11-01,201,4419769.48,finance,0.0,978636.92
1631,37,2024-11-01,118,4082273.03,operations,375502.82,592694.46
1632,29,2026-01-01,172,4838268.59,warehouse,575911.72,0.0
1633,15,2025-11-01,487,13036958.18,manufacturing,1417160.78,1405892.3
1634,26,2025-10-01,465,16004348.02,support,0.0,3851170.8
1635,30,2025-01-01,418,14290062.58,HR,0.0,0.0
1636,37,2024-07-01,118,3461011.99,operations,284218.12,0.0
1637,43,2024-08-01,275,7797331.5,sales,0.0,0.0
1638,45,2025-03-01,322,9210703.36,HR,0.0,0.0
1639,28,2025-06-01,247,8212083.21,warehouse,469550.82,0.0
1640,31,2025-04-01,31,808395.22,operations,71228.57,0.0
1641,29,2024-06-01,172,4921379.67,sales,0.0,0.0
1642,46,2026-01-01,327,7845414.66,finance,0.0,0.0
1643,20,2025-08-01,310,7759225.87,sales,0.0,0.0
1644,11,2025-01-01,169,3535023.02,finance,0.0,0.0
1645,3,2024-11-01,252,7836926.65,operations,697606.0,1659823.77
1646,33,2025-04-01,171,5945094.23,sales,0.0,0.0
1647,41,2025-07-01,129,4040389.29,operations,312398.32,0.0
1648,23,2026-04-01,191,4213069.3,support,0.0,0.0
1649,36,2024-09-01,275,6633925.75,support,0.0,0.0
1650,23,2024-11-01,191,5326386.92,support,0.0,912988.55
1651,5,2026-02-01,304,6088722.82,sales,0.0,0.0
1652,46,2025-06-01,327,11421448.32,sales,0.0,0.0
1653,41,2024-07-01,129,3545165.73,manufacturing,357116.94,0.0
1654,45,2025-07-01,322,10292252.3,finance,0.0,0.0
1655,37,2024-06-01,118,3205289.59,support,0.0,0.0
1656,34,2026-03-01,411,8868247.46,warehouse,1198273.92,0.0
1657,36,2026-01-01,275,7230852.89,finance,0.0,0.0
1658,22,2025-07-01,108,3665905.96,support,0.0,0.0
1659,3,2025-01-01,252,7064575.35,finance,0.0,0.0
1660,46,2024-11-01,327,10144071.43,finance,0.0,1266400.33
1661,9,2026-02-01,201,6988348.05,warehouse,768797.87,0.0
1662,28,2025-10-01,247,4969259.89,HR,0.0,959839.81
1663,45,2026-03-01,322,9117950.56,manufacturing,562151.06,0.0
1664,3,2025-07-01,252,5401410.36,finance,0.0,0.0
1665,10,2024-11-01,350,9707034.85,finance,0.0,1806259.89
1666,33,2024-11-01,171,4627425.74,manufacturing,553577.66,678760.23
1667,31,2024-06-01,31,971766.6,manufacturing,134597.52,0.0
1668,26,2026-02-01,465,9672562.29,support,0.0,0.0
1669,24,2026-01-01,205,6499588.13,finance,0.0,0.0
1670,1,2024-04-01,398,9707677.13,sales,0.0,0.0
1671,11,2025-07-01,169,3874306.06,HR,0.0,0.0
1672,27,2026-03-01,344,7505319.19,operations,379215.9,0.0
1673,37,2025-06-01,118,2728174.55,manufacturing,330127.65,0.0
1674,9,2025-09-01,201,6155939.72,operations,443749.04,0.0
1675,2,2025-08-01,254,6270414.47,support,0.0,0.0
1676,49,2026-01-01,262,7527559.85,operations,454550.8,0.0
1677,35,2025-10-01,307,9551565.92,manufacturing,1088872.24,1324779.04
1678,2,2024-10-01,254,7938783.87,sales,0.0,1249617.54
1679,33,2025-03-01,171,3634376.59,support,0.0,0.0
1680,50,2025-11-01,497,16446956.53,sales,0.0,2307871.43
1681,28,2025-06-01,247,7020865.3,support,0.0,0.0
1682,12,2024-11-01,260,5767213.73,sales,0.0,868172.97
1683,39,2024-10-01,385,10669968.41,manufacturing,1359326.42,1831129.8
1684,4,2024-05-01,159,4308433.56,sales,0.0,0.0
1685,50,2025-01-01,497,14297903.59,warehouse,2050052.54,0.0
1686,42,2024-09-01,215,7518170.98,manufacturing,884206.91,0.0
1687,11,2025-12-01,169,4937719.56,warehouse,466599.11,0.0
1688,35,2024-08-01,307,10226316.91,manufacturing,978378.15,0.0
1689,34,2025-01-01,411,12555872.29,HR,0.0,0.0
1690,46,2025-09-01,327,10544158.86,support,0.0,0.0
1691,29,2026-02-01,172,4416804.7,HR,0.0,0.0
1692,33,2024-06-01,171,4352739.75,manufacturing,449706.71,0.0
1693,32,2024-04-01,463,12105440.34,support,0.0,0.0
1694,41,2024-10-01,129,2652491.3,manufacturing,306958.14,377012.48
1695,19,2024-05-01,97,3145757.33,finance,0.0,0.0
1696,26,2024-04-01,465,15783359.26,HR,0.0,0.0
1697,38,2025-05-01,149,4786306.97,warehouse,383474.11,0.0
1698,27,2024-08-01,344,8348178.24,HR,0.0,0.0
1699,36,2025-07-01,275,8070945.18,support,0.0,0.0
1700,24,2024-04-01,205,6660557.09,finance,0.0,0.0
1701,26,2024-07-01,465,10625792.62,warehouse,1062534.22,0.0
1702,40,2025-09-01,105,2996047.02,HR,0.0,0.0
1703,38,2025-08-01,149,3127513.99,operations,165769.97,0.0
1704,50,2024-08-01,497,15123548.96,operations,1008348.98,0.0
1705,19,2025-03-01,97,2417916.63,manufacturing,300343.06,0.0
1706,47,2024-10-01,400,12708523.51,finance,0.0,2809985.08
1707,39,2026-01-01,385,10870358.91,manufacturing,1548781.87,0.0
1708,38,2026-03-01,149,3936848.26,finance,0.0,0.0
1709,16,2025-09-01,405,11053703.35,warehouse,1274420.8,0.0
1710,44,2025-09-01,433,11268806.44,finance,0.0,0.0
1711,35,2025-12-01,307,9478519.0,warehouse,513287.63,0.0
1712,30,2025-03-01,418,9542016.65,operations,1033452.36,0.0
1713,38,2025-12-01,149,4872297.71,warehouse,489621.54,0.0
1714,1,2024-11-01,398,13099898.92,finance,0.0,1329473.52
1715,1,2025-11-01,398,10496336.68,manufacturing,1256337.7,2561173.8
1716,7,2024-10-01,425,9429272.99,finance,0.0,2118293.33
1717,10,2025-07-01,350,8354285.49,sales,0.0,0.0
1718,25,2026-03-01,84,1926480.07,manufacturing,159023.29,0.0
1719,15,2025-11-01,487,10606054.19,finance,0.0,2551196.16
1720,38,2024-04-01,149,4195947.38,sales,0.0,0.0
1721,26,2024-07-01,465,10703470.99,finance,0.0,0.0
1722,12,2024-04-01,260,6301399.03,support,0.0,0.0
1723,23,2025-06-01,191,5894578.08,support,0.0,0.0
1724,39,2024-06-01,385,12368957.91,finance,0.0,0.0
1725,11,2024-09-01,169,4616089.69,warehouse,302831.43,0.0
1726,7,2025-11-01,425,11465240.22,sales,0.0,2204468.3
1727,22,2025-12-01,108,3392500.64,warehouse,234035.13,0.0
1728,18,2025-08-01,271,6123770.46,HR,0.0,0.0
1729,13,2024-09-01,415,12893957.22,sales,0.0,0.0
1730,26,2025-04-01,465,12383768.72,sales,0.0,0.0
1731,18,2024-08-01,271,6746395.96,support,0.0,0.0
1732,17,2024-06-01,144,3046398.35,finance,0.0,0.0
1733,7,2025-09-01,425,12077711.23,sales,0.0,0.0
1734,34,2026-04-01,411,8374586.83,finance,0.0,0.0
1735,37,2026-04-01,118,3215389.71,operations,165257.53,0.0
1736,16,2025-01-01,405,11247116.49,manufacturing,693035.75,0.0
1737,44,2024-06-01,433,14729218.65,warehouse,2048217.87,0.0
1738,46,2024-07-01,327,10533651.21,HR,0.0,0.0
1739,26,2025-01-01,465,14161846.78,finance,0.0,0.0
1740,14,2026-04-01,152,3999643.2,manufacturing,366357.69,0.0
1741,31,2024-08-01,31,963419.82,operations,63202.05,0.0
1742,32,2025-12-01,463,13003866.64,finance,0.0,0.0
1743,9,2026-03-01,201,4819305.51,support,0.0,0.0
1744,49,2026-02-01,262,6271407.15,manufacturing,749229.65,0.0
1745,9,2024-09-01,201,5303357.83,manufacturing,350185.48,0.0
1746,36,2025-09-01,275,6409078.06,sales,0.0,0.0
1747,38,2025-11-01,149,4874302.81,warehouse,309244.29,1160102.58
1748,2,2025-10-01,254,7598609.23,finance,0.0,952119.62
1749,41,2025-12-01,129,3827848.22,finance,0.0,0.0
1750,32,2025-10-01,463,10251536.0,finance,0.0,1541596.15
1751,32,2025-03-01,463,11603315.25,operations,1247664.64,0.0
1752,21,2024-11-01,88,2662123.99,support,0.0,444638.84
1753,48,2026-01-01,231,7202941.54,finance,0.0,0.0
1754,13,2025-04-01,415,13620094.67,support,0.0,0.0
1755,6,2024-07-01,486,13141049.49,warehouse,1289845.28,0.0
1756,8,2024-06-01,372,7978152.35,manufacturing,703309.81,0.0
