expense_id,business_id,expense_name,expense_category,amount,expense_date,recurring,frequency,supplier_name,importance
2479,49,Internet Payment,internet,40973.56,2024-06-10,True,quarterly,Pandya-Sampath,medium
2480,3,Fuel Payment,fuel,10751.45,2025-06-25,False,,"Dash, Randhawa and Krishna",low
2481,40,Electricity Payment,electricity,32560.72,2025-07-18,False,,"Dave, Yogi and Arora",high
2482,42,Transportation Payment,transportation,14940.94,2025-02-04,True,quarterly,Kala-Ramachandran,critical
2483,21,Employee welfare Payment,employee welfare,20015.95,2025-07-26,False,,Dhar-Date,medium
2484,35,Rent Payment,rent,246738.2,2025-05-28,True,weekly,"Mitra, Bumb and Shetty",high
2485,29,Tax Payment,tax,3794.5,2025-08-23,True,weekly,"Golla, Dyal and Chawla",critical
2486,1,Tax Payment,tax,22209.14,2026-01-26,True,weekly,"Sood, Bedi and Muni",medium
2487,15,Software Payment,software,28151.21,2025-03-31,False,,Agrawal LLC,high
2488,3,Electricity Payment,electricity,32336.09,2025-11-29,False,,"Nanda, Walla and Nanda",critical
2489,11,Raw materials Payment,raw materials,340824.44,2026-03-08,False,,Bala-Shankar,medium
2490,20,Internet Payment,internet,48070.93,2025-12-24,True,daily,Nayar PLC,high
2491,16,Fuel Payment,fuel,27074.45,2024-12-07,False,,Sant-Mishra,high
2492,29,Warehouse Payment,warehouse,276149.63,2024-06-08,False,,Dhingra Inc,critical
2493,46,Maintenance Payment,maintenance,55356.3,2025-03-11,True,quarterly,Venkatesh Ltd,high
2494,13,Fuel Payment,fuel,25518.04,2025-07-04,True,quarterly,"Gopal, Mall and Savant",medium
2495,49,Fuel Payment,fuel,45336.22,2025-04-15,False,,"Goda, Ram and Choudhury",medium
2496,5,Fuel Payment,fuel,17362.87,2026-03-31,True,monthly,Bala Ltd,high
2497,11,Internet Payment,internet,19677.06,2024-12-11,True,weekly,Goyal Ltd,low
2498,7,Software Payment,software,26143.46,2024-10-06,False,,Mand Ltd,high
2499,14,Rent Payment,rent,464007.11,2025-04-26,False,,"Badami, Gulati and Nori",medium
2500,15,Fuel Payment,fuel,45087.25,2025-02-17,False,,Master Ltd,high
2501,25,Tax Payment,tax,21046.13,2025-11-05,True,quarterly,"Walla, Dara and Jain",medium
2502,36,Electricity Payment,electricity,55625.33,2025-03-11,False,,"Desai, Deshpande and Ganguly",critical
2503,34,Raw materials Payment,raw materials,71209.03,2024-07-05,True,daily,Handa and Sons,high
2504,41,Raw materials Payment,raw materials,154087.26,2024-05-29,True,monthly,"Prabhakar, Saini and Saxena",high
2505,27,Electricity Payment,electricity,62538.19,2024-09-19,False,,Vig-Seth,high
2506,45,Transportation Payment,transportation,14340.07,2024-10-09,True,monthly,"Varkey, Venkatesh and Dua",critical
2507,30,Electricity Payment,electricity,24424.81,2025-04-10,True,daily,Balakrishnan-Balay,low
2508,37,Warehouse Payment,warehouse,406072.77,2026-02-15,True,monthly,Bhasin-Karan,low
2509,49,Raw materials Payment,raw materials,738832.77,2025-03-31,False,,"Vig, Koshy and Natarajan",critical
2510,2,Transportation Payment,transportation,15773.88,2024-05-19,False,,Barad and Sons,low
2511,34,Rent Payment,rent,314666.05,2025-12-04,False,,Ratta-Atwal,high
2512,15,Raw materials Payment,raw materials,247884.47,2026-01-24,True,quarterly,Mani and Sons,critical
2513,11,Maintenance Payment,maintenance,28561.67,2025-11-03,True,quarterly,Sastry-Warrior,high
2514,13,Rent Payment,rent,235965.38,2025-02-16,False,,Pathak-Shetty,critical
2515,21,Employee welfare Payment,employee welfare,12647.95,2025-12-30,False,,"Pandya, Doctor and Mittal",medium
2516,49,Tax Payment,tax,1617.28,2024-11-08,True,quarterly,Chada PLC,high
2517,21,Internet Payment,internet,15094.68,2026-03-23,True,monthly,Sawhney PLC,medium
2518,44,Software Payment,software,21209.11,2025-10-27,True,monthly,"Kalla, Yogi and Khanna",high
2519,12,Maintenance Payment,maintenance,16021.93,2025-10-28,True,weekly,"Magar, Wadhwa and Mani",low
2520,38,Electricity Payment,electricity,27344.49,2026-02-09,False,,Wason Inc,medium
2521,45,Fuel Payment,fuel,46093.25,2024-07-18,True,quarterly,"Dua, Dugar and Shan",medium
2522,31,Rent Payment,rent,414301.44,2025-07-20,True,monthly,Badami-Sachdeva,high
2523,38,Software Payment,software,45512.24,2024-10-16,True,weekly,"Shankar, Mani and Parikh",critical
2524,10,Maintenance Payment,maintenance,67522.75,2026-03-19,False,,Prabhakar and Sons,low
2525,12,Raw materials Payment,raw materials,231818.05,2025-12-03,True,daily,Chanda-Seshadri,medium
2526,17,Warehouse Payment,warehouse,414654.92,2024-05-18,True,weekly,Agrawal-Deshpande,medium
2527,4,Transportation Payment,transportation,8392.34,2024-10-28,True,quarterly,"Kashyap, Naidu and Chander",high
2528,28,Tax Payment,tax,12922.09,2024-05-29,True,quarterly,Gulati-Bumb,high
2529,41,Raw materials Payment,raw materials,154199.09,2025-02-08,True,quarterly,Varghese and Sons,high
2530,41,Internet Payment,internet,27964.05,2026-01-04,True,daily,"Lad, Vora and Iyengar",medium
2531,50,Tax Payment,tax,11061.37,2025-07-18,True,daily,Salvi and Sons,critical
2532,18,Maintenance Payment,maintenance,30712.92,2025-05-01,False,,Chahal-Mahal,critical
2533,1,Tax Payment,tax,25414.46,2025-02-01,False,,"Mann, Banik and Natt",high
2534,36,Tax Payment,tax,13457.2,2025-01-24,True,quarterly,"Vig, Khatri and Pal",low
2535,26,Raw materials Payment,raw materials,315309.51,2024-10-14,True,quarterly,Kala Inc,medium
2536,10,Raw materials Payment,raw materials,240503.8,2025-05-02,False,,Dewan and Sons,high
2537,13,Maintenance Payment,maintenance,19369.32,2024-12-22,True,monthly,Narayan-Nadkarni,low
2538,37,Maintenance Payment,maintenance,20557.14,2024-10-26,True,daily,Loke-Goyal,low
2539,17,Raw materials Payment,raw materials,523941.77,2024-09-07,True,monthly,Mall-Walia,medium
2540,10,Raw materials Payment,raw materials,172418.16,2025-06-02,True,monthly,"Vasa, Chanda and Shanker",high
2541,10,Raw materials Payment,raw materials,101847.31,2024-07-02,True,daily,Nadkarni PLC,medium
2542,27,Raw materials Payment,raw materials,233506.26,2024-06-28,False,,Setty Ltd,medium
2543,4,Fuel Payment,fuel,2940.36,2025-07-17,True,monthly,Vyas-Chopra,low
2544,29,Raw materials Payment,raw materials,177466.15,2025-03-03,True,daily,Venkataraman Ltd,medium
2545,31,Raw materials Payment,raw materials,440644.2,2024-05-06,True,monthly,"Gera, Parikh and Sengupta",medium
2546,36,Software Payment,software,27366.57,2025-07-27,True,quarterly,"Sem, Nair and Chaudry",critical
2547,25,Fuel Payment,fuel,29354.59,2025-06-21,False,,"Chaudhry, Char and Wable",high
2548,41,Transportation Payment,transportation,35848.36,2024-10-23,False,,"Rattan, Shah and Rau",low
2549,26,Maintenance Payment,maintenance,19504.54,2024-07-12,True,quarterly,Nath-Sagar,low
2550,18,Warehouse Payment,warehouse,70605.0,2025-08-12,True,weekly,Banerjee-Issac,low
2551,11,Fuel Payment,fuel,21149.16,2024-07-01,True,daily,Bora-Roy,low
2552,2,Rent Payment,rent,205672.8,2024-06-03,False,,Pandit PLC,critical
2553,41,Software Payment,software,23655.01,2025-05-22,False,,Viswanathan-Issac,medium
2554,41,Employee welfare Payment,employee welfare,10377.98,2024-07-13,False,,Gokhale-Buch,low
2555,35,Electricity Payment,electricity,16719.62,2025-01-15,True,monthly,"Prasad, Chokshi and Dar",critical
2556,23,Internet Payment,internet,48354.84,2026-03-18,False,,Chanda Group,medium
2557,40,Rent Payment,rent,411355.82,2025-02-20,True,daily,Kalla-Peri,critical
2558,42,Maintenance Payment,maintenance,13531.7,2024-07-20,True,daily,"Badal, Tara and Gola",medium
2559,45,Transportation Payment,transportation,29452.54,2025-06-13,False,,"Wable, Date and Kulkarni",low
2560,36,Software Payment,software,1021.52,2026-03-15,True,monthly,"Din, Panchal and Pathak",high
2561,13,Rent Payment,rent,428672.44,2025-02-24,True,daily,Master Ltd,critical
2562,3,Transportation Payment,transportation,23907.62,2026-01-13,True,monthly,Issac PLC,critical
2563,15,Employee welfare Payment,employee welfare,35643.08,2026-02-16,True,monthly,Mander-Seth,high
2564,36,Electricity Payment,electricity,2113.62,2024-09-05,False,,Chandra-Garg,critical
2565,12,Software Payment,software,28150.77,2025-05-08,True,quarterly,"Bahl, Mutti and Dhar",critical
2566,39,Internet Payment,internet,45813.93,2025-02-27,True,daily,Nori-Patil,low
2567,35,Electricity Payment,electricity,23352.52,2026-01-13,True,daily,Acharya and Sons,medium
2568,28,Maintenance Payment,maintenance,24207.48,2025-05-29,False,,Vohra Inc,critical
2569,39,Fuel Payment,fuel,9901.99,2025-08-12,False,,"Rama, Garg and Saran",medium
2570,37,Tax Payment,tax,40770.76,2024-07-16,False,,"Sinha, Kanda and Deshmukh",medium
2571,21,Maintenance Payment,maintenance,16961.92,2025-09-04,True,daily,Shankar-Chakraborty,medium
2572,21,Employee welfare Payment,employee welfare,47857.65,2025-07-05,False,,"Bhatt, Master and Gade",medium
2573,50,Internet Payment,internet,47588.49,2024-12-17,True,weekly,Butala Ltd,high
2574,23,Employee welfare Payment,employee welfare,26005.54,2024-11-06,True,daily,Chowdhury LLC,high
2575,26,Internet Payment,internet,33170.62,2025-01-07,False,,"Aurora, Ravi and Loke",high
2576,32,Rent Payment,rent,302562.7,2024-11-13,False,,"Dhaliwal, Bhatnagar and Natarajan",low
2577,50,Transportation Payment,transportation,39770.09,2025-12-24,False,,"Sur, De and Chander",medium
2578,20,Transportation Payment,transportation,59374.58,2025-03-23,False,,"Gara, Shetty and Iyer",medium
2579,46,Tax Payment,tax,33592.27,2025-04-01,False,,Bhagat-Kakar,medium
2580,39,Internet Payment,internet,35065.63,2024-05-11,True,monthly,Baria-Tak,critical
2581,40,Tax Payment,tax,45783.0,2024-10-11,False,,Sharaf-Sodhi,low
2582,49,Transportation Payment,transportation,1844.94,2024-04-11,False,,Vasa Group,high
2583,45,Maintenance Payment,maintenance,14541.63,2025-08-12,True,daily,Suri-Parmer,critical
2584,6,Raw materials Payment,raw materials,282776.06,2024-06-09,True,daily,Handa Inc,high
2585,41,Tax Payment,tax,19991.09,2024-06-12,True,daily,Loyal-Lal,critical
2586,15,Maintenance Payment,maintenance,70718.03,2024-09-18,False,,Dasgupta-Ramachandran,critical
2587,2,Fuel Payment,fuel,18480.37,2025-09-10,True,quarterly,Master-Palan,critical
2588,39,Maintenance Payment,maintenance,22693.57,2024-12-31,False,,Dada-Bansal,high
2589,39,Internet Payment,internet,17140.1,2025-01-30,False,,Hora Inc,low
2590,42,Tax Payment,tax,9247.27,2025-06-19,True,daily,Balan-Ghosh,low
2591,19,Electricity Payment,electricity,19679.43,2024-11-22,False,,"Kadakia, Madan and Dave",high
2592,6,Software Payment,software,42665.79,2024-07-18,False,,Chanda LLC,medium
2593,3,Warehouse Payment,warehouse,344750.79,2025-06-30,False,,"Upadhyay, Pandya and Sundaram",critical
2594,27,Rent Payment,rent,216240.91,2025-10-06,False,,"Thaker, Gokhale and Madan",high
2595,32,Transportation Payment,transportation,5875.24,2025-07-10,True,weekly,Deshpande Ltd,high
2596,14,Internet Payment,internet,46960.3,2025-05-24,True,quarterly,"Kakar, Hayer and Mani",critical
2597,22,Rent Payment,rent,492107.84,2024-11-20,False,,Balasubramanian-Natt,high
2598,5,Rent Payment,rent,249900.91,2025-09-25,True,daily,Palla-Kara,critical
2599,34,Warehouse Payment,warehouse,845735.1,2025-09-23,False,,Upadhyay Ltd,critical
2600,42,Rent Payment,rent,173245.91,2024-04-13,False,,"Nair, Krishnan and Das",medium
2601,31,Maintenance Payment,maintenance,72395.27,2026-03-09,False,,Bansal Ltd,medium
2602,17,Electricity Payment,electricity,34335.66,2025-04-03,True,weekly,"Rai, Parekh and Rajagopal",low
2603,2,Internet Payment,internet,4899.05,2026-01-12,True,weekly,"Yogi, Bahri and Mistry",medium
2604,11,Employee welfare Payment,employee welfare,10890.02,2025-12-24,True,daily,"Mital, Chaudhry and Madan",critical
2605,11,Maintenance Payment,maintenance,23311.27,2024-05-29,True,monthly,Thakur and Sons,medium
2606,42,Maintenance Payment,maintenance,12008.17,2024-11-05,False,,Subramaniam LLC,medium
2607,21,Software Payment,software,30387.45,2025-04-21,True,daily,Mahajan-Chaudhuri,low
2608,36,Fuel Payment,fuel,69460.23,2026-03-05,False,,"Mann, Solanki and Ramanathan",low
2609,18,Electricity Payment,electricity,14953.28,2026-01-03,True,quarterly,"Reddy, Narain and Amble",high
2610,49,Warehouse Payment,warehouse,210027.84,2025-05-09,False,,Batra-Subramaniam,critical
2611,48,Internet Payment,internet,21134.25,2024-08-08,True,monthly,Soman-Raj,critical
2612,21,Fuel Payment,fuel,31863.15,2024-08-29,True,monthly,Choudhury-Tank,critical
2613,6,Internet Payment,internet,36718.81,2025-11-24,True,daily,Pai-Bandi,medium
2614,15,Software Payment,software,41965.98,2024-11-01,True,weekly,Rajagopal Ltd,critical
2615,29,Raw materials Payment,raw materials,230280.2,2025-09-12,True,monthly,Radhakrishnan and Sons,medium
2616,21,Electricity Payment,electricity,48959.33,2024-12-09,False,,Shroff Group,high
2617,46,Warehouse Payment,warehouse,143188.33,2024-11-22,False,,"Barad, Palan and Lal",medium
2618,41,Transportation Payment,transportation,41583.11,2024-09-01,True,daily,Gole-Gala,high
2619,17,Employee welfare Payment,employee welfare,5141.57,2025-11-21,True,quarterly,Dugar Inc,medium
2620,6,Electricity Payment,electricity,48398.58,2024-11-21,True,monthly,Sant-Rastogi,high
2621,10,Electricity Payment,electricity,46735.63,2025-03-12,True,quarterly,Goyal-Bhardwaj,high
2622,13,Rent Payment,rent,233071.58,2025-01-13,True,weekly,Murthy LLC,critical
2623,38,Warehouse Payment,warehouse,383139.57,2024-12-25,True,quarterly,Modi LLC,high
2624,43,Rent Payment,rent,482450.22,2024-08-28,False,,Kapur and Sons,medium
2625,38,Raw materials Payment,raw materials,200330.54,2025-04-25,False,,"Walia, Basu and Shukla",critical
2626,15,Software Payment,software,12023.49,2026-02-07,True,weekly,"Chad, Kaur and Kashyap",high
2627,42,Rent Payment,rent,241572.5,2025-11-29,True,monthly,Rastogi Ltd,high
2628,19,Warehouse Payment,warehouse,473107.29,2025-08-16,True,monthly,Parekh Group,low
2629,15,Warehouse Payment,warehouse,305545.73,2026-03-14,True,quarterly,"Chowdhury, Srinivas and Saran",medium
2630,42,Warehouse Payment,warehouse,445714.26,2025-08-19,True,daily,Saraf-Goswami,medium
2631,25,Maintenance Payment,maintenance,7411.19,2025-05-05,True,quarterly,Palla-Pall,critical
2632,21,Transportation Payment,transportation,21705.84,2025-07-05,True,quarterly,Keer and Sons,critical
2633,34,Maintenance Payment,maintenance,43423.96,2024-11-04,False,,Sama-Baral,critical
2634,46,Maintenance Payment,maintenance,13935.98,2024-04-28,False,,Parmer-Chatterjee,low
2635,48,Transportation Payment,transportation,5306.23,2024-05-23,True,daily,"Thaman, Dave and Salvi",critical
2636,3,Maintenance Payment,maintenance,6714.54,2025-01-01,False,,Bahri LLC,medium
2637,6,Transportation Payment,transportation,34161.12,2026-03-12,True,daily,Padmanabhan Inc,medium
2638,34,Tax Payment,tax,44491.12,2024-08-06,True,monthly,Soman-Loke,medium
2639,21,Raw materials Payment,raw materials,226537.03,2026-01-05,True,daily,"Sarraf, Agate and Baria",high
2640,46,Electricity Payment,electricity,22501.38,2024-06-11,True,quarterly,Prasad Group,low
2641,14,Raw materials Payment,raw materials,162356.94,2026-01-22,False,,Bhagat-Mallick,low
2642,49,Warehouse Payment,warehouse,63692.57,2025-07-11,False,,"Sampath, Sood and Ratta",medium
2643,33,Electricity Payment,electricity,8831.09,2024-05-11,False,,"Garg, Bansal and Dua",critical
2644,44,Electricity Payment,electricity,15525.68,2024-07-31,False,,"Doctor, Raval and Borah",medium
2645,9,Warehouse Payment,warehouse,480077.26,2025-10-19,True,weekly,"Khare, Majumdar and Nori",low
2646,44,Warehouse Payment,warehouse,63032.67,2024-04-25,False,,Pillai Inc,critical
2647,21,Electricity Payment,electricity,36303.87,2025-11-07,False,,Sanghvi-Choudhry,high
2648,4,Warehouse Payment,warehouse,474972.42,2025-04-30,True,quarterly,"Narasimhan, Roy and Muni",low
2649,4,Fuel Payment,fuel,38093.6,2025-06-13,False,,Thakur-Nigam,medium
2650,36,Warehouse Payment,warehouse,442516.78,2026-02-14,True,weekly,Kamdar-Sem,low
2651,37,Electricity Payment,electricity,33299.66,2024-09-28,True,monthly,Nazareth-Gole,low
2652,32,Raw materials Payment,raw materials,329546.96,2024-06-02,True,monthly,"Pai, Shan and Loke",medium
2653,19,Raw materials Payment,raw materials,458442.79,2024-11-15,False,,Anand-Oza,high
2654,4,Tax Payment,tax,38998.7,2025-05-13,False,,"Ben, Saini and Jhaveri",critical
2655,24,Rent Payment,rent,59310.7,2026-01-13,True,quarterly,Venkataraman-Kumer,medium
2656,47,Rent Payment,rent,591234.17,2025-09-17,False,,Borra Group,critical
2657,10,Internet Payment,internet,4259.97,2024-05-04,True,monthly,"Soni, More and Rana",medium
2658,20,Internet Payment,internet,15859.58,2024-10-10,False,,Issac-Thaker,low
2659,31,Electricity Payment,electricity,11096.81,2024-04-25,True,weekly,Dugar-Sami,critical
2660,6,Internet Payment,internet,26944.91,2024-05-19,False,,"Pandya, Varkey and Edwin",high
2661,45,Tax Payment,tax,48608.29,2024-08-18,True,daily,"Sethi, Jani and Parmer",high
2662,7,Electricity Payment,electricity,7868.55,2024-07-31,True,weekly,Biswas-Raman,critical
2663,44,Transportation Payment,transportation,25678.43,2024-12-06,True,monthly,"Dhaliwal, Bala and Sidhu",critical
2664,45,Software Payment,software,31548.21,2025-02-01,False,,"Mann, Shanker and Golla",high
2665,29,Maintenance Payment,maintenance,5379.76,2026-02-04,True,daily,Ganguly-Ganesan,critical
2666,28,Internet Payment,internet,851.77,2025-07-31,True,monthly,"Baria, Jaggi and Trivedi",critical
2667,26,Electricity Payment,electricity,12944.97,2025-10-02,True,quarterly,Sethi PLC,medium
2668,10,Rent Payment,rent,156742.31,2024-07-24,False,,Parsa LLC,medium
2669,36,Tax Payment,tax,918.72,2024-12-19,False,,Bhatia-Buch,medium
2670,41,Internet Payment,internet,21948.84,2024-07-03,True,quarterly,Rastogi Group,medium
2671,45,Fuel Payment,fuel,22216.75,2025-01-04,False,,Chopra-Bhardwaj,critical
2672,36,Electricity Payment,electricity,26267.56,2025-09-01,True,daily,"Bhatt, Dani and Narang",high
2673,18,Electricity Payment,electricity,32762.04,2024-06-28,True,daily,"Kalita, Chacko and Thakur",critical
2674,27,Electricity Payment,electricity,49350.26,2025-02-18,False,,"Apte, Talwar and Mallick",critical
2675,31,Maintenance Payment,maintenance,28671.95,2024-07-13,True,quarterly,Ganesan-Rau,high
2676,31,Warehouse Payment,warehouse,168942.89,2024-04-15,False,,Pillai-Batta,critical
2677,22,Maintenance Payment,maintenance,11628.52,2025-06-02,False,,"Shenoy, Deol and Nori",medium
2678,31,Transportation Payment,transportation,19724.3,2025-04-30,False,,Patla-Ganesh,critical
2679,43,Transportation Payment,transportation,28445.47,2026-02-28,True,quarterly,Mohan Ltd,high
2680,19,Transportation Payment,transportation,20356.87,2025-01-20,False,,Loke Group,low
2681,42,Maintenance Payment,maintenance,34072.48,2024-12-21,True,monthly,Viswanathan PLC,high
2682,22,Electricity Payment,electricity,25538.11,2024-06-10,False,,Boase-Iyer,high
2683,32,Rent Payment,rent,316429.82,2024-10-07,True,quarterly,Sahota-Mane,critical
2684,39,Software Payment,software,39418.29,2024-08-24,False,,Keer-Rastogi,critical
2685,8,Software Payment,software,14943.17,2024-07-08,True,weekly,Saini-Walia,medium
2686,44,Fuel Payment,fuel,18286.36,2025-01-25,True,quarterly,Dhingra Group,medium
2687,28,Transportation Payment,transportation,5128.69,2025-05-08,False,,"Lall, Dara and Parekh",high
2688,47,Maintenance Payment,maintenance,42606.28,2024-07-25,True,quarterly,"Gole, Vyas and Khanna",high
2689,42,Electricity Payment,electricity,5617.17,2024-08-26,True,weekly,Muni Inc,critical
2690,14,Employee welfare Payment,employee welfare,7824.7,2024-07-26,True,quarterly,"Mangal, Ghose and Dasgupta",medium
2691,34,Electricity Payment,electricity,21623.87,2025-06-13,False,,Sridhar-Ratta,medium
2692,7,Internet Payment,internet,6447.01,2026-03-24,True,quarterly,"Mitra, Bhalla and Shan",medium
2693,9,Electricity Payment,electricity,40088.04,2025-09-11,False,,"Lall, Shenoy and Bhatt",medium
2694,3,Electricity Payment,electricity,37399.62,2026-03-17,False,,"Babu, Bahri and Jhaveri",critical
2695,29,Transportation Payment,transportation,35545.85,2025-04-02,False,,Anne-Uppal,low
2696,44,Warehouse Payment,warehouse,431423.32,2024-07-24,True,daily,"Naidu, Nazareth and Manda",critical
2697,4,Tax Payment,tax,1373.08,2025-10-16,False,,Karpe-Bhakta,high
2698,2,Tax Payment,tax,35373.73,2024-04-29,False,,Gill PLC,high
2699,43,Internet Payment,internet,3486.15,2024-04-18,True,monthly,"Kalla, Pandya and Muni",medium
2700,20,Warehouse Payment,warehouse,457304.35,2026-02-08,True,daily,Sandhu PLC,low
2701,16,Employee welfare Payment,employee welfare,9576.35,2026-04-09,False,,"Mukhopadhyay, Sarin and Rai",medium
2702,4,Tax Payment,tax,13554.52,2024-10-11,True,weekly,Raval Inc,low
2703,29,Internet Payment,internet,47901.12,2025-01-09,False,,Dhawan Group,critical
2704,29,Transportation Payment,transportation,32862.4,2025-08-09,False,,Raghavan-Kuruvilla,critical
2705,10,Warehouse Payment,warehouse,426223.37,2024-12-15,True,quarterly,Dada and Sons,critical
2706,34,Fuel Payment,fuel,7349.91,2025-12-21,True,weekly,Kant-Kannan,high
2707,35,Electricity Payment,electricity,31798.5,2024-07-06,True,quarterly,Bhalla-Chowdhury,critical
2708,20,Raw materials Payment,raw materials,71429.16,2025-04-06,False,,Samra-Hegde,high
2709,8,Warehouse Payment,warehouse,358894.23,2025-02-18,True,monthly,Gara-Prabhu,medium
2710,39,Electricity Payment,electricity,39057.18,2025-05-16,False,,"Bhattacharyya, Mannan and Goel",critical
2711,24,Warehouse Payment,warehouse,466150.17,2024-07-26,True,quarterly,Mital-Varkey,critical
2712,15,Electricity Payment,electricity,53910.01,2024-09-07,False,,"Borde, Pau and Borde",medium
2713,2,Transportation Payment,transportation,25083.65,2025-12-16,False,,Thaker-Dayal,critical
2714,33,Rent Payment,rent,242886.23,2024-05-07,False,,"Nath, Dhar and Naidu",medium
2715,26,Maintenance Payment,maintenance,4879.27,2025-02-02,False,,Singh Inc,low
2716,42,Employee welfare Payment,employee welfare,33232.11,2025-08-23,True,daily,"Bath, Sule and Sama",low
2717,30,Raw materials Payment,raw materials,415536.07,2025-04-01,False,,Hans-Basu,low
2718,27,Fuel Payment,fuel,6473.67,2026-01-10,False,,Choudhury-Jain,critical
2719,30,Software Payment,software,7282.09,2024-11-27,False,,Kar LLC,high
2720,6,Raw materials Payment,raw materials,207241.96,2025-03-28,False,,Dewan-Patla,high
2721,8,Transportation Payment,transportation,1295.44,2025-06-22,False,,"Mitter, Bora and Prabhakar",critical
2722,23,Maintenance Payment,maintenance,4634.6,2025-03-16,False,,Shanker-Narain,medium
2723,29,Maintenance Payment,maintenance,3176.17,2024-09-30,False,,Date-Bava,medium
2724,45,Rent Payment,rent,323209.91,2024-08-14,True,daily,Madan-Borah,high
2725,42,Transportation Payment,transportation,59385.22,2024-09-30,False,,Bhandari-Yohannan,low
2726,13,Tax Payment,tax,21865.11,2024-12-16,True,monthly,Sarma PLC,medium
2727,31,Warehouse Payment,warehouse,454247.92,2025-10-28,False,,Hora Inc,high
2728,8,Electricity Payment,electricity,47647.45,2026-04-07,False,,"Sem, Pradhan and Contractor",low
2729,38,Internet Payment,internet,5406.1,2025-05-21,True,daily,Barad Ltd,low
2730,41,Transportation Payment,transportation,5155.25,2025-06-25,False,,Chakrabarti-Bal,medium
2731,17,Rent Payment,rent,406108.13,2024-04-10,False,,Shere-Oak,critical
2732,4,Electricity Payment,electricity,11950.35,2025-01-09,False,,Dave LLC,critical
2733,41,Rent Payment,rent,235526.19,2024-09-23,True,quarterly,Narayanan and Sons,high
2734,49,Employee welfare Payment,employee welfare,41147.2,2026-03-22,True,monthly,"Dash, Sura and Bal",critical
2735,18,Raw materials Payment,raw materials,353281.77,2026-03-28,True,weekly,Bhat-Rajan,high
2736,30,Warehouse Payment,warehouse,442989.63,2026-04-02,True,daily,Ganguly Ltd,critical
2737,48,Tax Payment,tax,44255.43,2024-04-15,False,,"Badami, Bedi and Dhillon",critical
2738,8,Maintenance Payment,maintenance,29255.28,2025-02-08,False,,Lal-Dhingra,medium
2739,28,Software Payment,software,34568.83,2025-05-27,False,,Jani Group,low
2740,8,Internet Payment,internet,31726.82,2024-10-14,True,daily,Barad-Hari,high
2741,44,Tax Payment,tax,49086.78,2024-08-29,False,,"Wason, Mane and Garg",critical
2742,48,Transportation Payment,transportation,10057.71,2024-12-12,True,weekly,Ben Inc,critical
2743,18,Electricity Payment,electricity,31356.2,2024-12-12,True,quarterly,Viswanathan Inc,medium
2744,50,Employee welfare Payment,employee welfare,4593.41,2025-10-04,False,,Chandra LLC,low
2745,44,Maintenance Payment,maintenance,19524.32,2024-08-12,True,weekly,"Walla, Baria and Sodhi",critical
2746,8,Electricity Payment,electricity,49576.44,2024-10-08,False,,"Balakrishnan, Buch and Pathak",critical
2747,31,Electricity Payment,electricity,17534.19,2026-02-12,False,,Sandhu Group,critical
2748,31,Employee welfare Payment,employee welfare,13906.96,2025-09-01,True,monthly,"Bir, Gupta and Comar",low
2749,42,Electricity Payment,electricity,35046.2,2026-01-15,False,,"Barman, Rana and Bandi",high
2750,4,Rent Payment,rent,180601.48,2024-08-31,True,monthly,"Karnik, Subramanian and Dar",low
2751,24,Employee welfare Payment,employee welfare,38597.27,2025-07-26,False,,"Jhaveri, Hans and Vora",medium
2752,34,Transportation Payment,transportation,42920.21,2025-10-09,True,monthly,"Sahota, Narula and Ahuja",low
2753,17,Internet Payment,internet,47606.82,2024-05-22,True,weekly,"Balakrishnan, Ghosh and Mukhopadhyay",low
2754,42,Electricity Payment,electricity,7132.58,2025-05-04,True,quarterly,Walla-Memon,low
2755,29,Warehouse Payment,warehouse,190121.47,2025-09-21,False,,Sunder and Sons,medium
2756,2,Transportation Payment,transportation,45695.3,2025-05-22,True,monthly,Chanda-Kulkarni,medium
2757,28,Internet Payment,internet,28120.06,2025-05-31,False,,"Dubey, Kant and Keer",low
2758,11,Rent Payment,rent,119062.59,2024-07-05,False,,Tara-Shah,critical
2759,48,Software Payment,software,21793.33,2024-06-24,False,,Wagle-Agrawal,high
2760,27,Raw materials Payment,raw materials,65642.03,2025-08-02,True,quarterly,Salvi-Agarwal,low
2761,12,Fuel Payment,fuel,536.32,2024-04-12,True,monthly,"Joshi, Kurian and Balasubramanian",high
2762,3,Raw materials Payment,raw materials,254466.47,2026-01-12,False,,Kunda Ltd,medium
2763,29,Tax Payment,tax,33275.64,2024-07-16,True,weekly,Kumar-Jani,high
2764,39,Raw materials Payment,raw materials,397386.74,2024-07-22,True,daily,Chaudhari Ltd,low
2765,38,Maintenance Payment,maintenance,7134.91,2026-02-01,False,,Khosla Inc,low
2766,23,Raw materials Payment,raw materials,224400.96,2025-08-11,False,,Pandey Inc,high
2767,19,Tax Payment,tax,42675.49,2025-01-10,True,monthly,Sangha and Sons,high
2768,39,Transportation Payment,transportation,2440.88,2024-08-24,True,daily,"Mallick, Bhatti and Upadhyay",medium
2769,14,Electricity Payment,electricity,15016.62,2025-08-25,True,weekly,Bhalla and Sons,critical
2770,10,Transportation Payment,transportation,26142.52,2026-04-09,False,,"Choudhry, Wali and Ganesh",low
2771,47,Maintenance Payment,maintenance,33266.15,2025-10-03,False,,Raval-Swamy,medium
